Country,Code,Year,Homicide Rate
95,113,1996,0.10736379
95,113,1997,0.84346116
95,113,1998,0.77484035
95,113,1999,1.6500174
95,113,2000,1.2527025
95,113,2001,2.361105
95,113,2002,1.3778878
95,113,2003,1.6454253
95,113,2004,2.7101867
95,113,2005,3.3267086
95,113,2006,3.6805067
95,113,2007,3.7423365
95,113,2008,3.4526634
95,113,2009,2.9011726
95,113,2010,2.9648387
95,113,2011,2.919724
95,113,2012,2.8099525
95,113,2013,3.0127342
95,113,2014,3.1213264
95,113,2015,3.7227383
95,113,2016,3.786066
95,113,2017,3.3780568
95,113,2018,3.0926135
96,60,1985,0.6441376
96,60,1986,0.63616395
96,60,1987,0.5979496
96,60,1988,0.5439886
96,60,1989,0.7733803
96,60,1990,0.8741142
96,60,1991,0.6562965
96,60,1992,0.50843793
96,60,1993,0.85216004
96,60,1994,0.76041347
96,60,1995,0.83618325
96,60,1996,0.8457348
96,60,1997,0.9499613
96,60,1998,1.0356278
96,60,1999,0.5675811
96,60,2000,0.804826
96,60,2001,0.72445226
96,60,2002,0.93057775
96,60,2003,0.81715375
96,60,2004,0.82441694
96,60,2005,0.8714861
96,60,2006,0.6570367
96,60,2007,0.5508465
96,60,2008,0.7791315
96,60,2009,0.8932421
96,60,2010,0.74051964
96,60,2011,0.69148034
96,60,2012,0.7699673
96,60,2013,0.6865026
96,60,2014,0.69449085
96,60,2015,0.71233594
96,60,2016,0.6004283
96,60,2017,0.61653835
96,60,2018,0.46544805
96,60,2019,0.7534502
97,32,1951,0.12902944
97,32,1952,0.07953202
97,32,1953,0.07972749
97,32,1954,0.099622056
97,32,1955,0.109214716
97,32,1956,0.17779791
97,32,1957,0.23451583
97,32,1958,0.057687297
97,32,1959,0.065917306
97,32,1960,0.06494676
97,32,1961,0.009180351
97,32,1963,0.008934875
97,32,1965,0.0523559
97,32,1966,0.03450812
97,32,1967,0.008519487
97,32,1968,0.033743434
97,32,1969,0.108699396
97,32,1970,0.18213089
97,32,1971,0.13927995
97,32,1972,0.09735349
97,32,1973,0.040194005
97,32,1974,0.11913224
97,32,1975,0.32191947
97,32,1976,0.17125033
97,32,1977,0.22424422
97,32,1978,0.1926788
97,32,1979,0.42362285
97,32,1980,0.23914924
97,32,1981,0.27128768
97,32,1982,0.250184
97,32,1983,0.28488424
97,32,1984,0.32135308
97,32,1985,0.36752144
97,32,1986,0.3159338
97,32,1987,0.44078392
97,32,1988,0.22482938
97,32,1989,0.2561384
97,32,1990,0.31651255
97,32,1991,0.21279173
97,32,1992,0.23611341
97,32,1993,0.35701963
97,32,1994,0.13837828
97,32,1995,0.13200597
97,32,1996,0.22990233
97,32,1997,0.19355911
97,32,1998,0.24328573
97,32,1999,0.2723742
97,32,2000,0.18555954
97,32,2001,0.28315252
97,32,2002,0.32010895
97,32,2003,0.23554288
97,32,2004,0.5257129
97,32,2005,0.31246424
97,32,2006,0.2740015
97,32,2007,0.2579797
97,32,2008,0.25357813
97,32,2009,0.18542276
97,32,2010,0.19523211
97,32,2011,0.37801418
97,32,2012,0.18346967
97,32,2013,0.28164613
97,32,2014,0.22814088
97,32,2015,0.28240564
97,32,2016,0.18439087
97,32,2017,0.2598737
97,32,2018,0.22697
97,32,2019,0.24811965
97,32,2020,0.18403403
98,64,1955,0.9675375
98,64,1956,0.8743324
98,64,1957,0.6761299
98,64,1958,0.89030755
98,64,1959,0.78233004
98,64,1960,0.8001213
98,64,1961,0.40868068
98,64,1962,0.70150024
98,64,1963,0.6286087
98,64,1964,0.57748204
98,64,1965,0.45862004
98,64,1966,0.94991004
98,64,1967,0.5248324
98,64,1968,0.43182403
98,64,1977,1.3674861
98,64,1980,0.64162254
98,64,1981,0.7341198
98,64,1982,0.70010155
98,64,1983,1.6715497
98,64,1984,0.9996304
98,64,1985,1.2741537
98,64,1986,1.0232233
98,64,1996,1.3451207
98,64,1997,1.1425831
98,64,1998,0.89691347
98,64,1999,0.80629903
98,64,2000,0.85882777
98,64,2001,0.8221657
98,64,2002,0.6642533
98,64,2003,0.828713
98,64,2004,0.82938486
98,64,2005,0.37008664
98,64,2006,0.35409397
98,64,2007,0.67455196
98,64,2009,0.82395566
98,64,2010,0.21548977
98,64,2011,0.18576927
98,64,2012,0.29944354
98,64,2013,0.25674736
98,64,2014,0.28553334
99,96,1965,0.55295664
99,96,1971,0.42852613
99,96,1975,0.89248264
99,96,1976,0.90977323
99,96,1977,0.46392733
99,96,1978,0.4734445
99,96,1979,1.9356961
99,96,1980,0.9849791
99,96,1981,1.4950886
99,96,1982,0.50425845
99,96,1984,1.0272741
99,96,1985,3.091397
99,96,1986,1.0303967
99,96,1988,2.0552027
99,96,1989,2.5531566
99,96,1990,0.5094295
99,96,1995,1.5051854
99,96,1996,1.493191
99,96,1997,0.9882644
99,96,1998,2.4542046
99,96,1999,0.48804057
99,96,2000,0.9733639
99,96,2001,2.4344287
99,96,2002,0.488062
99,96,2003,1.9612938
99,96,2005,0.4885866
99,96,2006,0.4860291
99,96,2008,0.96026427
99,96,2009,0.4772814
99,96,2010,0.47462195
99,96,2011,1.4159425
99,96,2012,1.8771499
99,96,2013,1.8667252
99,96,2014,0.92884576
100,99,1951,0.8661104
100,99,1952,0.618591
100,99,1953,0.7522279
100,99,1954,0.83646274
100,99,1955,0.9655883
100,99,1956,1.2745063
100,99,1957,0.8120219
100,99,1958,0.5821334
100,99,1959,0.48990658
100,99,1960,0.57642686
100,99,1961,0.3974561
100,99,1962,0.48506933
100,99,1963,1.060192
100,99,1964,0.8412682
100,99,1965,0.6654213
100,99,1966,0.71106243
100,99,1967,0.48961374
100,99,1968,0.6249185
100,99,1969,0.76216537
100,99,1970,0.8093816
100,99,1971,0.98865384
100,99,1972,0.71740097
100,99,1973,0.49258283
100,99,1974,0.53642
100,99,1975,0.7145776
100,99,1976,0.6267695
100,99,1977,0.58445483
100,99,1978,0.18070072
100,99,1979,0.952721
100,99,1980,0.77342266
100,99,1981,0.95847124
100,99,1982,0.55054736
100,99,1983,0.41603202
100,99,1984,0.37371528
100,99,1985,0.5669044
100,99,1986,0.52464193
100,99,1987,0.43249518
100,99,1988,0.57825166
100,99,1989,0.52844626
100,99,1990,0.81137145
100,99,1991,0.52135026
100,99,1992,0.8477829
100,99,1993,0.70236
100,99,1994,0.3731867
100,99,1995,0.60542667
100,99,1996,0.32576594
100,99,1997,0.32584405
100,99,1998,0.60544443
100,99,1999,0.27972564
100,99,2000,0.5137714
100,99,2001,0.5143025
100,99,2002,0.51386887
100,99,2003,0.32610285
100,99,2004,0.6962757
100,99,2005,0.23139021
100,99,2006,0.18457574
100,99,2007,0.41384962
100,99,2008,0.45851368
100,99,2009,0.32023087
100,99,2010,0.5022306
100,99,2011,0.31924504
100,99,2012,0.36426505
100,99,2013,0.40828362
100,99,2014,0.36053136
100,99,2015,0.5353527
100,99,2016,0.4839681
100,99,2017,0.60606796
100,99,2018,0.38331604
101,18,1951,2.4041615
101,18,1952,1.3535343
101,18,1953,1.5337229
101,18,1954,1.3139974
101,18,1955,2.1998243
101,18,1956,0.89096385
101,18,1957,0.9372733
101,18,1958,0.8586102
101,18,1959,1.3252645
101,18,1960,0.9471244
101,18,1961,0.6315215
101,18,1962,1.1609194
101,18,1963,1.076483
101,18,1964,0.9539921
101,18,1965,0.684551
101,18,1966,0.99678195
101,18,1967,0.835926
101,18,1968,0.7293133
101,18,1969,0.31250226
101,18,1970,0.7292567
101,18,1971,0.8323025
101,18,1972,0.9872361
101,18,1973,0.4162279
101,18,1974,0.88890004
101,18,1975,0.635539
101,18,1976,0.75620246
101,18,1977,0.82495546
101,18,1978,0.39053065
101,18,1979,0.5084206
101,18,1980,0.74193585
101,18,1981,0.69141906
101,18,1982,0.9329435
101,18,1983,0.9477769
101,18,1984,0.66318434
101,18,1985,1.7164887
101,18,1986,0.80854166
101,18,1987,1.1322044
101,18,1988,1.0137625
101,18,1989,0.5724044
101,18,1990,1.0159414
101,18,1991,0.8839684
101,18,1992,1.0019438
101,18,1993,1.239294
101,18,1994,0.73729956
101,18,1995,0.42677176
101,18,1996,0.9696535
101,18,1997,0.5441621
101,18,1998,0.24152358
101,18,1999,0.30105755
101,18,2000,0.6008857
101,18,2001,0.78613454
101,18,2002,0.48694855
101,18,2003,0.5479729
101,18,2004,0.48763895
101,18,2005,1.0996859
101,18,2006,0.4288577
101,18,2007,0.3679212
101,18,2008,0.30607846
101,18,2009,0.5501401
101,18,2010,0.30497158
101,18,2011,0.30437267
101,18,2012,0.12171536
101,18,2013,0.30327255
101,18,2014,0.30140036
101,18,2015,0.3592939
101,18,2016,0.11877775
101,18,2017,0.11790152
101,18,2018,0.35183457
102,101,1998,0.8266039
102,101,1999,0.83809
102,101,2000,0.5468875
102,101,2001,0.3668747
102,101,2002,1.1289073
102,101,2003,0.20009963
102,101,2004,0.2626338
102,101,2005,0.46302643
102,101,2006,0.36798036
102,101,2007,0.42713198
102,101,2008,0.5370922
102,101,2009,0.37290525
102,101,2010,0.4052967
103,103,1981,0.49186698
103,103,1982,0.5670559
103,103,1985,0.20144436
103,103,1986,0.11754509
103,103,1987,0.075975604
103,103,1988,0.257597
103,103,1989,0.28469864
103,103,1990,0.24114706
103,103,1991,0.26768708
103,103,1992,1.1767148
103,103,1993,5.4202175
103,103,1994,2.3877535
103,103,1995,0.6763857
103,103,1996,1.8680269
103,103,1997,1.4610959
103,103,1998,1.0132216
103,103,1999,0.9265126
103,103,2000,0.44593433
103,103,2001,0.38082272
103,103,2002,0.4336966
103,103,2003,0.48608926
103,103,2004,0.39672285
103,103,2005,0.14074068
103,103,2016,0.09861055
103,103,2017,0.0967328
104,102,1969,3.2458172
104,102,1970,3.4296815
104,102,1971,3.1506948
104,102,1972,2.271238
104,102,1973,3.4636855
104,102,1974,4.0747495
104,102,1975,4.9701147
104,102,1976,4.142216
104,102,1977,4.5415587
104,102,1978,5.1388474
104,102,1979,6.4911437
104,102,1980,6.113905
104,102,1981,5.40215
104,102,1982,4.54989
104,102,1983,3.5709767
104,102,1984,2.948674
104,102,1985,2.3513231
104,102,1986,2.1343281
104,102,1987,2.1831377
104,102,1990,1.8621553
104,102,1991,2.2697358
104,102,1992,2.392053
104,102,1994,2.193227
104,102,1995,1.7263929
104,102,1996,4.5120482
104,102,1997,1.8855385
104,102,1998,2.2767484
104,102,1999,3.5717585
104,102,2000,2.6331332
104,102,2002,1.768891
104,102,2003,2.6296058
104,102,2004,2.147326
104,102,2005,2.1471255
104,102,2006,2.280195
104,102,2007,2.4289594
104,102,2008,1.9919988
104,102,2009,2.1210568
104,102,2010,2.1661034
104,102,2011,2.0746949
104,102,2012,2.1145046
104,102,2013,2.1317492
104,102,2014,2.1056144
104,102,2015,1.6939478
104,102,2016,1.3206421
104,102,2017,0.8911182
104,102,2018,0.6419234
104,102,2019,0.5396127
105,105,1952,2.3454428
105,105,1953,1.6916324
105,105,1954,1.625404
105,105,1955,1.8221954
105,105,1956,1.2543368
105,105,1957,2.1815803
105,105,1958,0.9380885
105,105,1960,1.1058717
105,105,1961,1.2963808
105,105,1962,2.1175628
105,105,1963,1.6623757
105,105,1967,2.7430112
105,105,1968,3.1070495
105,105,1970,0.96253616
105,105,1971,0.7695208
105,105,1972,1.151605
105,105,1973,1.9153786
105,105,1974,0.95817566
105,105,1975,1.344388
105,105,1976,1.9225777
105,105,1977,1.9209195
105,105,1978,1.5335013
105,105,1979,0.76481396
105,105,1980,0.57248193
105,105,1981,0.5717662
105,105,1982,0.95209444
105,105,1983,1.331411
105,105,1984,0.9491088
105,105,1985,2.8315082
105,105,1986,1.4967847
105,105,1987,2.9681022
105,105,1988,0.36841708
105,105,1989,2.7494383
105,105,1990,2.1943138
105,105,1991,2.195695
105,105,1992,2.0200536
105,105,1993,3.141133
105,105,1994,2.793374
105,105,1995,4.700326
105,105,1996,1.5219744
105,105,1997,3.8593946
105,105,1998,2.9432714
105,105,1999,2.5994802
105,105,2000,4.490025
105,105,2001,4.3814993
105,105,2002,3.4174087
105,105,2003,6.343859
105,105,2004,8.287361
105,105,2005,11.697382
105,105,2006,12.206974
105,105,2007,10.065691
105,105,2008,17.557251
105,105,2009,15.826894
105,105,2010,12.74487
105,105,2011,7.8022947
105,105,2012,8.599866
106,106,2009,0.30232376
106,106,2010,0.46331155
106,106,2011,0.3446929
106,106,2012,0.41692007
106,106,2013,0.5985762
106,106,2014,0.4854822
106,106,2015,0.5206376
106,106,2016,0.50001955
106,106,2019,0.28758702
107,104,1981,1.1792707
107,104,1982,1.0307472
107,104,1985,1.2122792
107,104,1986,0.76783323
107,104,1987,0.5171026
107,104,1988,1.454046
107,104,1989,0.9260727
107,104,1990,1.3279055
107,104,1991,0.93358964
107,104,1992,1.0135388
107,104,1993,0.64448833
107,104,1994,0.87505907
107,104,1995,0.9563347
107,104,1996,0.8028855
107,104,1997,0.7484277
107,104,1998,0.6490794
107,104,1999,0.82841575
107,104,2000,0.549227
107,104,2001,0.77518886
107,104,2002,0.72840935
107,104,2003,0.6375794
107,104,2004,0.5473766
107,104,2005,0.64026695
107,104,2006,0.41307086
107,104,2007,0.4606425
107,104,2009,0.64696085
107,104,2010,0.46142146
107,104,2011,0.3213291
107,104,2012,0.40992212
107,104,2013,0.4059355
107,104,2014,0.4012154
107,104,2015,0.21994855
108,107,1981,1.4656603
108,107,1982,1.3296071
108,107,1985,1.0515546
108,107,1986,1.1777003
108,107,1987,1.3514972
108,107,1988,1.4084494
108,107,1989,1.8181654
108,107,1990,1.9242346
108,107,1991,1.7872924
108,107,1992,2.173187
108,107,1993,2.542985
108,107,1994,2.8824348
108,107,1995,2.981655
108,107,1996,3.0179129
108,107,1997,2.9892578
108,107,1998,2.5701952
108,107,1999,2.6691704
108,107,2000,3.0210311
108,107,2001,2.600876
108,107,2002,2.5995116
108,107,2003,2.2935426
108,107,2004,1.9033386
108,107,2005,2.1971576
108,107,2006,2.035652
108,107,2007,1.795177
108,107,2008,1.3836765
108,107,2009,1.4649425
108,107,2010,0.8747388
108,107,2011,1.1942805
108,107,2012,0.6520993
108,107,2014,0.77868634
108,107,2015,0.7034318
108,107,2017,0.57560587
108,107,2018,0.4653539
108,107,2019,0.43375295
109,37,1950,0.5560117
109,37,1951,0.5234706
109,37,1952,0.46425557
109,37,1953,0.635498
109,37,1954,0.6761045
109,37,1955,0.590688
109,37,1956,0.5328745
109,37,1957,0.70994633
109,37,1958,0.54134834
109,37,1959,0.6245181
109,37,1960,0.6604119
109,37,1961,0.63194084
109,37,1962,0.6838517
109,37,1963,0.6692982
109,37,1964,0.7092278
109,37,1965,0.6777753
109,37,1966,0.77243066
109,37,1967,0.8060499
109,37,1968,0.90425736
109,37,1969,0.7967026
109,37,1970,0.7644062
109,37,1971,0.9448246
109,37,1972,0.99286836
109,37,1973,1.1363759
109,37,1974,1.2145
109,37,1975,1.0467658
109,37,1976,1.1242262
109,37,1977,0.976506
109,37,1978,1.0108107
109,37,1979,0.9423966
109,37,1980,0.6298106
109,37,1981,0.44062862
109,37,1982,0.78088385
109,37,1983,0.7037215
109,37,1984,0.6056149
109,37,1985,0.60119474
109,37,1986,0.62173057
109,37,1987,0.57546806
109,37,1988,0.63404244
109,37,1989,0.6121306
109,37,1990,0.4874344
109,37,1991,0.53092045
109,37,1992,0.50564796
109,37,1993,0.80037624
109,37,1994,0.62878525
109,37,1995,0.6272922
109,37,1996,0.8151273
109,37,1997,0.43258736
109,37,1998,0.4441715
109,37,1999,0.5240817
109,37,2000,0.6523505
109,37,2001,0.31655282
109,37,2002,0.23598392
109,37,2003,0.2900108
109,37,2004,0.28308913
109,37,2005,0.2694596
109,37,2006,0.20859772
109,37,2007,0.23494546
109,37,2008,0.20074046
109,37,2009,0.22666703
109,37,2010,0.17933145
109,37,2011,0.16540505
109,37,2012,0.105357505
109,37,2013,0.11140211
109,37,2014,0.13700876
109,37,2015,0.14284751
109,37,2016,0.058158524
109,37,2017,0.23816407
109,37,2018,0.32099795
109,37,2019,0.19868606
110,109,1950,1.5149156
110,109,1951,1.3802093
110,109,1952,1.4504746
110,109,1953,1.3045474
110,109,1954,1.3808322
110,109,1955,1.1840544
110,109,1956,1.2662759
110,109,1957,1.261364
110,109,1958,1.383693
110,109,1959,1.4255579
110,109,1960,1.524639
110,109,1961,1.5312592
110,109,1962,1.583945
110,109,1963,1.6347234
110,109,1964,1.8567336
110,109,1965,1.8630375
110,109,1966,2.0939045
110,109,1967,2.362991
110,109,1968,2.5767725
110,109,1969,2.8281026
110,109,1970,3.0415199
110,109,1971,3.3361535
110,109,1972,3.3725579
110,109,1973,3.722816
110,109,1974,3.8773406
110,109,1975,3.9145951
110,109,1976,3.6749406
110,109,1977,3.9269273
110,109,1978,3.8985837
110,109,1979,4.2425604
110,109,1980,4.4700017
110,109,1981,4.3250217
110,109,1982,4.19015
110,109,1983,3.5784554
110,109,1984,3.6628718
110,109,1985,3.668288
110,109,1986,4.141195
110,109,1987,4.065158
110,109,1988,4.662233
110,109,1989,5.1610837
110,109,1990,5.941922
110,109,1991,6.4717126
110,109,1992,6.3194246
110,109,1993,6.7453375
110,109,1994,6.4878397
110,109,1995,6.003323
110,109,1996,5.372704
110,109,1997,4.7805934
110,109,1998,4.3613644
110,109,1999,4.033468
110,109,2000,3.704692
110,109,2001,3.6625898
110,109,2002,3.6461585
110,109,2003,3.63346
110,109,2004,3.5968893
110,109,2005,3.7453032
110,109,2006,4.072851
110,109,2007,3.9767482
110,109,2008,3.7868876
110,109,2009,3.4796405
110,109,2010,3.3325076
110,109,2011,3.1759124
110,109,2012,3.0438228
110,109,2013,2.7439153
110,109,2014,2.7261202
110,109,2015,2.9935024
110,109,2016,3.2237463
110,109,2017,3.2807322
110,109,2018,3.1520216
110,109,2019,3.27683
110,109,2020,4.257755
111,108,1955,1.2963091
111,108,1956,1.6328777
111,108,1957,0.9225028
111,108,1958,1.5948637
111,108,1959,0.6749103
111,108,1960,1.4436167
111,108,1963,0.96068555
111,108,1964,1.4755621
111,108,1965,1.0419283
111,108,1966,1.443744
111,108,1967,1.6355587
111,108,1968,1.825956
111,108,1969,0.60449135
111,108,1970,2.0046146
111,108,1971,1.1974411
111,108,1972,1.0922549
111,108,1973,1.482004
111,108,1974,1.9646752
111,108,1975,1.1705604
111,108,1976,2.0330653
111,108,1977,1.0581217
111,108,1978,0.47880018
111,108,1980,1.1451595
111,108,1981,1.3367388
111,108,1982,0.95552415
111,108,1983,0.47822177
111,108,1984,0.5743111
111,108,1985,0.7657063
111,108,1986,0.956118
111,108,1987,1.0500592
111,108,1988,1.0471075
111,108,1989,1.3270633
111,108,1990,1.3216624
111,108,1993,1.6891353
111,108,1994,1.6898378
111,108,1995,1.5048314
111,108,1996,2.4521108
111,108,1997,2.1738248
111,108,1998,2.555879
111,108,1999,1.8959951
111,108,2000,2.941997
111,108,2001,2.756903
111,108,2002,2.5728278
111,108,2003,2.0065644
111,108,2004,1.7253245
111,108,2005,2.1165142
111,108,2006,1.4493034
111,108,2007,2.2314801
111,108,2008,2.6328568
111,108,2009,1.1780043
111,108,2010,3.161618
111,108,2012,3.501877
111,108,2013,2.4164488
111,108,2014,3.750512
111,108,2015,3.3685982
111,108,2016,3.702108
111,108,2017,4.8799176
111,108,2018,5.3604536
111,108,2019,4.905369
112,110,1981,0.8934858
112,110,1982,1.4673228
112,110,1985,0.6957495
112,110,1986,0.6790332
112,110,1987,0.43437746
112,110,1988,0.6958858
112,110,1989,0.86669636
112,110,1990,0.9339892
112,110,1991,1.0352443
112,110,1992,0.9298149
112,110,1993,0.8212556
112,110,1994,0.62952447
112,110,1995,0.63721216
112,110,1996,0.86139745
112,110,1997,0.63945925
112,110,1998,0.5333892
112,110,1999,0.45544553
112,110,2000,0.5642589
112,110,2001,0.6061709
112,110,2002,0.5896453
112,110,2003,0.34616646
112,110,2004,0.5341761
112,110,2005,0.5030588
112,110,2009,0.26805484
112,110,2010,0.38065863
112,110,2011,0.3120806
112,110,2012,0.28660655
112,110,2013,0.28649232
112,110,2014,0.26817667
112,110,2015,0.35248673
112,110,2016,0.28992414
112,110,2017,0.16881046
112,110,2018,0.19130965
112,110,2019,0.2202574
113,112,1955,1.062719
113,112,1956,1.0448298
113,112,1957,0.8799219
113,112,1958,1.3128264
113,112,1959,1.5751401
113,112,1960,1.5357162
113,112,1961,1.8319815
113,112,1962,1.8853983
113,112,1963,2.7085004
113,112,1964,2.1485417
113,112,1965,1.7342359
113,112,1966,1.5564957
113,112,1967,1.6442506
113,112,1968,2.0064285
113,112,1969,2.1090539
113,112,1970,1.772199
113,112,1971,1.8478563
113,112,1972,2.1725621
113,112,1973,2.3243837
113,112,1974,2.540737
113,112,1975,2.3892148
113,112,1976,2.366026
113,112,1977,2.43698
113,112,1978,2.3888931
113,112,1979,2.7371485
113,112,1980,3.5705523
113,112,1981,2.7309887
113,112,1982,3.3176315
113,112,1983,3.435195
113,112,1985,2.803447
113,112,1986,2.6984477
113,112,1987,2.265854
113,112,1988,2.9938712
113,112,1989,4.8981547
113,112,1990,5.423851
113,112,1992,5.592037
113,112,1993,6.85167
113,112,1994,6.9198236
113,112,1996,6.9339647
113,112,1997,5.671698
113,112,1998,5.0421066
113,112,1999,7.0194087
113,112,2000,10.887972
113,112,2001,11.080184
113,112,2002,12.946283
113,112,2003,14.072544
113,112,2004,11.86167
113,112,2005,11.943115
113,112,2006,13.879785
113,112,2007,14.958843
113,112,2008,16.535282
113,112,2009,15.374014
113,112,2010,14.840651
113,112,2011,14.024158
113,112,2012,15.852173
113,112,2013,13.967589
113,112,2014,14.459981
113,112,2015,16.893404
113,112,2016,19.935886
